Column A,Column B,Start Position,End Position
יאיר & אפרים פוטולסקי בביצוע ווקאלית לשיר אבא – אברהם פריד,אברהם פריד,9,10
עומר ביטון - אני בחור רגיש,עומר ביטון,0,1
דוידי נחשון במחרוזת ניגוני חבד אינסטרומנטלית,דוידי נחשון,0,1
ר' חיים יצחק האכהייזער & ילד הפלא דוד לייפער - אזכרה,דוד לייפער,8,9
אלי מרקוס עם סינגל חדש קאבר ללהיט 'מלך העולם',אלי מרקוס,0,1
גד אלבז & איתי עמרן - תחזיק אותי,גד אלבז,0,1
גד אלבז & איתי עמרן - תחזיק אותי,איתי עמרן,3,4
לוי פלקוביץ ואפרים מרקוביץ בביצוע נוסטלגי ''היום הרת עולם'',לוי פלקוביץ,0,1
איתן כץ במחרוזת שירי ברסלב,איתן כץ,0,1
אלעד כהן ויהודה שוקרון - מזמור לתודה,אלעד כהן,0,1
בערי וובר ושימי לוי במחרוזת ריקודים,בערי וובר,0,1
חיים גולד בסינגל חדש מקורי – אמת בליבי,חיים גולד,0,1
יוסף קוגלר ומשה לוונבראון בשיר חדש הללו,יוסף קוגלר,0,1
מוטי וייס בסינגל נוסף - ''על אבא לא שואלים שאלות'',מוטי וייס,0,1
סנדי אופמן אומר תודה בסינגל חדש - לפיכך,סנדי אופמן,0,1
"דייויד טויב, עמירן ואריק דביר וגיל ישראלוב ''הנני''",דייויד טויב,0,1
שמוליק גפנר אהרלה וינטרוב - רפואה שלמה ביוזמת ארגון רפואה וחיים,שמוליק גפנר,0,1
"מוטי ויזל, בנצי קלצקין, מקהלת מלכות, וחסידימלעך ''כולם אהובים'' מ''החתונה של שמחל'ה''",מוטי ויזל,0,1
"מוטי ויזל, בנצי קלצקין, מקהלת מלכות, וחסידימלעך ''כולם אהובים'' מ''החתונה של שמחל'ה''",בנצי קלצקין,3,4
"מוטי ויזל, בנצי קלצקין, מקהלת מלכות, וחסידימלעך ''כולם אהובים'' מ''החתונה של שמחל'ה''",מקהלת מלכות,6,7
חיים מאיר ערפס בשיר חדש אזא רבי,חיים מאיר ערפס,0,2
הלל מאיר בסינגל חדש ומקפיץ אשרי העם,הלל מאיר,0,1
יובל טייב חוזר בסינגל חדש מה אני בלעדיך,יובל טייב,0,1
מוישי שוורץ יוסי לקס  ירא שמים,מוישי שוורץ,0,1
רפאל מלול מגיש ''מחרוזת חנוכה'',רפאל מלול,0,1
מונה רוזנבלום מארח את שלמה כהן ואלי קליין בשיר חדש ''כדאי'',מונה רוזנבלום,0,1
מונה רוזנבלום מארח את שלמה כהן ואלי קליין בשיר חדש ''כדאי'',שלמה כהן,4,5
"זאנוויל ויינברגר, מלווה בתזמורת בת 40 נגנים ובמקהלת מלכות ביצירת ה'הדרן'",זאנוויל ויינברגר,0,1
דוד חפצדי בסינגל חדש ''אבא תודה'',דוד חפצדי,0,1
"בנצי שטיין, מקהלת נשמה ויענקי לנדאו במחרוזת מרגשת אחרי סליחות",בנצי שטיין,0,1
שלמה כהן אלי לאופר ותזמורת שירה חדשה לקראת חנוכה מעוז צור,שלמה כהן,0,1
שלמה כהן אלי לאופר ותזמורת שירה חדשה לקראת חנוכה מעוז צור,אלי לאופר,2,3
שלמה כהן אלי לאופר ותזמורת שירה חדשה לקראת חנוכה מעוז צור,שירה חדשה,5,6
שייע ברקו ומקהלת ידידים קול תורה ווקאלי,שייע ברקו,0,1
מוטי וייס בסינגל חדש ''לכבוד שבת קודש'',מוטי וייס,0,1
דודי קאליש ומקהלת קינדער - 'עיני עמך',דודי קאליש,0,1
תזמורת 'אורות' מגישה 'לאמיר מאכן קידוש' עם שרולי ליפשיץ ומלכות,שרולי ליפשיץ,11,12
שמילי אונגר עם הלהיט ''אידן אין אמריקע'',שמילי אונגר,0,1
נאור כרמי והחממה המוסיקלית מנגנים צמאה לך נפשי,נאור כרמי,0,1
יונתן שינפלד בסינגל חדש ''מחכה בבית'',יונתן שינפלד,0,1
איתי תורגמן בקאבר ללהיט השנה נחכה לך של נתן גושן וישי ריבו,נתן גושן,8,9
בנצי קלצקין & מקהלת ידידים מגישים ''אתה בחרתנו'',בנצי קלצקין,0,1
בנצי קלצקין & מקהלת ידידים מגישים ''אתה בחרתנו'',מקהלת ידידים,3,4
שלוימי קצנלבוגן (אמן הקומזיצים) בסינגל חדש ''מודים'',שלוימי קצנלבוגן,0,1
שניאור אוחיון יצר 'קאבר' ל'בין קודש לחול',שניאור אוחיון,0,1
מידד טסה מבצע את צמאה של חבד,מידד טסה,0,1
נתן גושן - יש בלאגן גדול,נתן גושן,0,1
יוסף חיים שוואקי בסינגל חדש ''תוותר - תרוויח יותר'',יוסף חיים שוואקי,0,2
שלמה כץ - ישמח מלך,שלמה כץ,0,1
אלי הרצליך משיק סינגל חדש בשם ''טועמיה'',אלי הרצליך,0,1
יצחק מאיר שר את אשת חיל,יצחק מאיר,0,1
מרדכי בן דוד ופינקי וועבר ריגשו והקפיצו בשבע ברכות,מרדכי בן דוד,0,2
איתן כץ מארח את ברוך לוין לדואט מרגש אחותינו את,איתן כץ,0,1
איתן כץ מארח את ברוך לוין לדואט מרגש אחותינו את,ברוך לוין,4,5
בנציון ווברמן & מקהלת שירה - מחרוזת תורה,בנציון ווברמן,0,1
בנציון ווברמן & מקהלת שירה - מחרוזת תורה,מקהלת שירה,3,4
אהרן רזאל מספר את סיפור 'הגיבן הקדוש' של ר' שלמה,אהרן רזאל,0,1
אחיה אשר כהן  – והיא שעמדה,אחיה אשר כהן,0,2
לחן חדש 'אתה תקותי' מאת ר' ישראל מאיר פרידברג,ישראל מאיר פרידברג,9,11
אלי הרצליך בדואט מפתיע עם עדי רן מבצעים את ושמרו,אלי הרצליך,0,1
אלי הרצליך בדואט מפתיע עם עדי רן מבצעים את ושמרו,עדי רן,5,6
שמעיה פישער מקהלת שירה ותזמורת סבבה - צדיקים,מקהלת שירה,2,3
דני פלגון בסינגל בכורה בואו,דני פלגון,0,1
פדה בשלום  צמאה יוסף קרדונר,יוסף קרדונר,4,5
חיים נחמן מגיש בסינגל שלישי לא להישבר,חיים נחמן,0,1
בימת 'קול פליי' ליפא שמלצר ושלמה טויסיג,ליפא שמלצר,5,6
"שמחת בית השואבה 2 - מקהלת מלכות, מוטי ויזל, רולי דיקמן, יואלי קליין, שרוליק קלצקין ושמוליק ויינריך",מקהלת מלכות,5,6
"שמחת בית השואבה 2 - מקהלת מלכות, מוטי ויזל, רולי דיקמן, יואלי קליין, שרוליק קלצקין ושמוליק ויינריך",מוטי ויזל,8,9
"שמחת בית השואבה 2 - מקהלת מלכות, מוטי ויזל, רולי דיקמן, יואלי קליין, שרוליק קלצקין ושמוליק ויינריך",רולי דיקמן,11,12
"שמחת בית השואבה 2 - מקהלת מלכות, מוטי ויזל, רולי דיקמן, יואלי קליין, שרוליק קלצקין ושמוליק ויינריך",יואלי קליין,14,15
שלום ברנהולץ פותח את ימי ספירת העומר עם גרסה ווקאלית ''עם סגולה'',שלום ברנהולץ,0,1
'פרחי ירושלים' ליצירה של הלל פלאי ''אוחילה לאל'',פרחי ירושלים,1,2
'פרחי ירושלים' ליצירה של הלל פלאי ''אוחילה לאל'',הלל פלאי,6,7
אלי הרצליך שר כל ישראל,אלי הרצליך,0,1
שלומי גרטנר  מחרוזת זיץ (לייב),שלומי גרטנר,0,1
29 שעת רחמים - יואלי דיקמן ומוטי גרינבוים,יואלי דיקמן,4,5
חיים ישכיל מתחנן ''החזירנו בתשובה שלימה לפניך'',חיים ישכיל,0,1
פורים טאנץ • מחרוזת שירי פורים עם יוסי ברגר,יוסי ברגר,7,8
"יוסי גרין, בסינגל חדש ''לב אבות ובנים''",יוסי גרין,0,1
צבי טוקצינסקי בסינגל קדש,צבי טוקצינסקי,0,1
אור חדש ישראל גברא,ישראל גברא,2,3
מחרוזת שירי חנן בן ארי בני פרידמן ושלום למר ואיציק דדיה ומקהלת ידידים ותזמורת פריילך,חנן בן ארי,2,4
מחרוזת שירי חנן בן ארי בני פרידמן ושלום למר ואיציק דדיה ומקהלת ידידים ותזמורת פריילך,בני פרידמן,5,6
אליקם בוטה ודיג'יי ניסו סלוב אדמה ושמיים,אליקם בוטה,0,1
הרשי רוטנברג כתב הלחין ושר 'אמונה',הרשי רוטנברג,0,1
"זאנוויל וינברגר, דודי קאליש ומקהלת נרננה בסינגל חדש ''מזמור לתודה''",דודי קאליש,3,4
מיכאל אזולאי בסינגל חדש ברכה והצלחה',מיכאל אזולאי,0,1
ממקומך - שמחה ליינר,שמחה ליינר,2,3
מאיר מרטין וידרקר מארח את צודיק גרינוולד – המבדיל,מאיר מרטין וידרקר,0,2
מאיר מרטין וידרקר מארח את צודיק גרינוולד – המבדיל,צודיק גרינוולד,5,6
אדון הסליחות פרחי ירושלים,פרחי ירושלים,2,3
אלעזר אסתרזון ומקהלת שירה בסינגל חדש 'למדני',אלעזר אסתרזון,0,1
יענקי ברוין מארח את הזמרים אברימי רוט ויצחק מאיר,יענקי ברוין,0,1
יענקי ברוין מארח את הזמרים אברימי רוט ויצחק מאיר,אברימי רוט,5,6
אברימי רוט מתפלל בנוסח גרין ואנפהא נהירין,אברימי רוט,0,1
בני פרידמן ומקהלת ידידים – רם ונשא,בני פרידמן,0,1
מרגש איתן כץ בשיר וסיפור – כי לעולם חסדו,איתן כץ,1,2
שרולי גרין ומשה סטורך בשיר חדש מבית תודה לך ה' ''ישמח משה'',שרולי גרין,0,1
משה לאופר יוסי גרין ואידיש נחת - חב''ד 4 - תקציר האלבום,משה לאופר,0,1
משה לאופר יוסי גרין ואידיש נחת - חב''ד 4 - תקציר האלבום,יוסי גרין,2,3
ארז יחיאל בסינגל חדש ומרגש ''לעולם לא תעזבני'',ארז יחיאל,0,1
ארי היל וילד הפלא מוישי וויינשטאק בדואט מרגש – 'נשמה',ארי היל,0,1
15 הקדמה ''אם אשכחך'' - בשעה שהקב''ה מוטי ויזל זאנויל ומקהלת מלכות,מוטי ויזל,9,10
עמיחי שפיגלר מגיש את 'מי בן שיח',עמיחי שפיגלר,0,1
דוידי נחשון מארח את דייויד טויב ומיכאל אזולאי - מחרוזת פורים,דוידי נחשון,0,1
דוידי נחשון מארח את דייויד טויב ומיכאל אזולאי - מחרוזת פורים,דייויד טויב,4,5
יחיאל ליכטיגר בביצוע ווקאלי של היצירה 'מודים' של החזן מרדכי הרשמן,יחיאל ליכטיגר,0,1
גדול המלחינים ר' בן ציון שנקר זל בסקווירא,בן ציון שנקר,4,6
ישראל ג'רופי בשיר קצבי מלא אמונה ''תודה על החיים'',ישראל ג'רופי,0,1
מאיר גרין - לשון הרע,מאיר גרין,0,1
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט",זאנוויל ויינברגר,0,1
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט",ישראל אדלר,3,4
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט",פנחס ביכלר,6,7
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט",מקהלת מלכות,9,10
מחרוזת שירים אביעד גיל,אביעד גיל,2,3
בערי וועבר מגיש את 'למה' בגירסת רמיקס,בערי וועבר,0,1
יהודה בן דוד בסינגל חדש – יום מיוחד,יהודה בן דוד,0,2
יחיאל אריה פליגמן בסינגל מרגש לימים הנוראים ''הבן יקיר לי'',יחיאל אריה פליגמן,0,2
פרחי שלהבת - מחרוזת שירי פורים,פרחי שלהבת,0,1
"ר' הערשל ובנו יודי רוזענבערג, אייזיק האניג, הערשי ויינברגר, מוישי קרויס, שמילי אונגר, בערי וועבער",אייזיק האניג,7,8
