text,label
יואב טל,0
שלמה רגה,0
אליאב בוחניק,0
שלמה מועלם,0
אמרי בצרי,0
יואלי פלקוביץ,0
דודו פארוק,0
אביה סבאג,0
פנחס רובין,0
זבולון נתנוב,0
יועד בילסקי,0
שגיב גוטמן,0
רפאל בן,0
מיכאל ווייס,0
ריף בלכמן,0
זאב מיטניק,0
שחף קסלר,0
איתן שטרן,0
אורון זרו,0
איתי טמים,0
יקותיאל אסייג,0
אריה סימנטוב,0
אביב עווד,0
יהודה רוטנר,0
שילה מונוסוב,0
דביר וינר,0
יוסף אלחנן,0
בר חדד,0
חן הרשקוביץ,0
מירן פלג,0
אלתר שרצקי,0
משי קלינשטיין,0
אחיקם וינברג,0
שלו נגרי,0
ירון יוסופוב,0
עוזי ניסנוב,0
אלדר שפיר,0
שבתאי פרי,0
אדר גלבוע,0
ששי ובר,0
מקהלת שירה,0
ולרי רזיאל,0
יעקב פומרנץ,0
גואל ברמן,0
אלון אבריאל,0
ציון גרימברג,0
אברהם דוד,0
דודי פלדמן,0
יקותיאל קדוש,0
אופיר שבת,0
פלג גבריאלי,0
פריאל יצחקי,0
לידור אסור,0
אביבה אבידן,0
יוסי וורונוב,0
יוגב ניסן,0
יהל אשטיוקר,0
עירן רגימוב,0
ידידיה חייט,0
רועי לביא,0
עתי אליהו,0
מרים פרידמן,0
יוני יעיש,0
פטריק פינגר,0
דילן טמייב,0
חוני איפרגן,0
רוי עטיה,0
יניר נוסבוים,0
אראל וולף,0
דניאל גרינוואוד,0
מוטי זינגבוים,0
עמירם פרנקו,0
מנשה פטמן,0
שי ברק,0
שמחה שור,0
רוברט נגר,0
חזקי ליבוביץ,0
יששכר קרני,0
קובי גרינבוים,0
ניב בביוף,0
דרור טל,0
בר יפרח,0
תבור גרון,0
מיכאל יפעי,0
משה דוד וייסמנדל,0
מורן רבינוביץ,0
מייקל שטיין,0
צורי דותן,0
יונתן ויניק,0
ליעם ביטן,0
יוסף מלובני,0
בנימין אטיאס,0
לידור בן ישי,0
לביא לבקוב,0
עירן זוארץ,0
אסי ישראלוף,0
לוטם ויסבורד,0
רחל פוקס,0
ניסן פרידמן,0
ענבר שינא,0
עמית פורת,0
יונתן ברזילי,0
אביאל ביללוב,0
אלי ביער,0
מיכאל אזנקוט,0
ניצן עטייה,0
אודי נקרסוב,0
פלא ראובן,0
בארי לרנר,0
שמואל קרויס,0
איצי ספינר,0
בנימין ישראל,0
פיליפ גור,0
מוטי אילוביץ',0
שמשי קראוש,0
טל אושר,0
עזרא מלכה,0
מנדי ג'רופי,0
פנחס שיינברגר,0
אפי פוטולסקי,0
יואל סמק,0
אביב צורף,0
צבי הורוביץ,0
ארי הלוי,0
ענת בן חיים,0
אהרון בסון,0
יהלי דורי,0
אופק בנג'י,0
דוד מרגליות,0
חן אמסלם,0
בועז שוהם,0
עילאי ירקוני,0
איתיאל בלו,0
ראובן ארן,0
רחמים ברטלר,0
מרדכי פריד,0
אבי מנחם,0
טובי ראובני,0
אריאל דביר,0
זלמן גורן,0
אהוד בלוקה,0
חיה קיסר,0
צדוק לייפער,0
עומר מיכאלי,0
משה גרונר,0
שמואלי הורביץ,0
שיראל קורקוס,0
עמנואל שמש,0
יוסף יהודה מרטון,0
אהרן טויסיג,0
לירן דנינו,0
יוסף עדס,0
דוד ברמן,0
אורן ממן,0
זאב אלקובי,0
אדם אלפסי,0
גיל חי,0
ירון נזרי,0
שלו שמש,0
מקהלת מלכות,0
סתיו לביא,0
יואל כהנא,0
נחמן בוימל,0
משה שטרן,0
טים יעקובוב,0
אחיעד חודפי,0
אבידן פרוז,0
יצחק גולדשטיין,0
עדן רונן,0
גד אריאב,0
מידן קרישבסקי,0
שייע רובינשטיין,0
ישי מדר,0
יוגב בלוך,0
מוטי אברהם,0
חנוך דיק,0
אמיר צור,0
אחינועם ניני,0
אברומי וינברג,0
בארי קלמנסון,0
חיים דב בער,0
אבירן נשיא,0
הראל סעייד,0
לביא עברון,0
אריה קסטנר,0
עמית דהאן,0
סער אדנה,0
יחיעם אלבוים,0
רפאל ויספיש,0
עמיקם קגנובסקי,0
יהונתן עמיאל,0
מנחם שוקרון,0
מוטי שטיינמץ,0
אמית דאבוש,0
שיעה פרידמן,0
טמיר זולדן,0
להקת 'דרך',0
נתן אלבז,0
גיא אסף,0
ליאו נעים,0
אהרל'ה וינטרוב,0
אלרן מלאכי,0
מאיר קליינר,0
יניר גרינוולד,0
דין אורן,0
טל שמש,0
אשד זוארץ,0
ליאון גורגי,0
ראובן יזדיאן,0
מיכאל שניצלער,0
שניר שושני,0
אלחנן בוטא,0
ליעד בסון,0
יוסלה ורשבסקי,0
מנדי ויינרב,0
משה פירירה,0
איתן חזיזה,0
ארי פרייזר,0
ויקטור דויד,0
קרן אן,0
עדי גלעד,0
אלעזר אוחנה,0
ניב נחום,0
שון אמבר,0
זוהר חייט,0
יוסי ליסאוער,0
דב שוורץ,0
שרוליק רייזמן,0
ישעיהו רוכמן,0
מבשר בקמן,0
בנימין מולר,0
פרחי שירה חדשה,0
הערשי ווייס,0
דוד עבאדי,0
זאב שמעוני,0
עוזיאל דייטש,0
גבריאל בקאל,0
שרון מזור,0
פרץ יוסופוב,0
עוזיאל ויזל,0
שמחה בלוך,0
אושרי גפני,0
גיא מזרחי,0
שגיב צור,0
יעקב בן חמו,0
אריה בלום,0
מרדכי חנוכייב,0
אבינועם גרייפמן,0
ניתאי עבדן,0
נהוראי אריאלי,0
נריה מכלוף,0
מלאכי סרגיינקו,0
פסח שניידר,0
דוד קליגר,0
יעקב אלחנן וגשל,0
מעיין קורמן,0
זיו גבאי,0
אסף שיפרין,0
בן קדוש,0
אלירן אביב,0
יואלי דיקמן,0
רואי בריזל,0
שמוליק קליין,0
יהושע שלמי,0
דניאל מור,0
אבי צליח,0
עומרי אלקיכן,0
מקהלת קולות המלאכים,0
דוד לייפער,0
גלית בורג,0
שלומי גרטנר,0
תם סופר,0
אריק איינשטיין,0
יהל יפת,0
שקד עודני,0
אלעד אנגלר,0
יאיר שובל,0
בר פרי,0
שלמה כרמל,0
דוד מסילתי,0
יקותיאל מלול,0
מרים זרחי,0
שמחה ליינר,0
שניאור זילבר,0
רעי פורמן,0
בארי לחמי,0
גדליה כץ,0
רמי עבו,0
מישל שבח,0
לביא מרגלית,0
שילה יזראילוב,0
תום עברון,0
רועי חתן,0
שמחה בובליל,0
עמנואל הדס,0
מוטי אילובי'ץ,0
חיים רוגוזינסקי,0
רביד סיון,0
מאיר בורשטיין,0
סנדי אופמן,0
צבי לוי,0
אדם ברק,0
יוני פינקל,0
עדי עמר,0
יוסף בן עטר,0
מתניה עציוני,0
ראם שפירא,0
נחמן נתן דרייער,0
אלתר פור,0
רזיאל מישקין,0
אודי פלדמן,0
יהל אשר,0
אבשלום זלקה,0
דוד פרלמן,0
יוני נפטלייב,0
סער דהן,0
מקהלת קול הנשמה,0
יקיר קנטרוביץ,0
שוקי מילצקי,0
אביתר עוזרי,0
תיאו גרינברג,0
נריה אנג'ל,0
מרדכי שטילרמן,0
שלומיק אברג'ל,0
אברהם אריה תורג'מן,0
גבע לאון,0
עופרי דינו,0
יקיר כהן,0
בן ביטן,0
סהר שמילוביץ,0
נפתלי י. מנדלאוויטש,0
אהובה דביר,0
ילדי סוריה,0
שלום לעמער,0
חוני מילקי,0
בניה משרקי,0
יוסי ניילהדר,0
שניר ששון,0
אלי הרצליך,0
גרשון ורובה,0
עמירם בן לולו,0
רונלד קובר,0
מנדל ראטה,0
מנדי טוורסקי,0
אייל סעיד,0
רותי נבון,0
פרחי זמרה,0
רפאל דוד,0
שרולי קנובלוך,0
דור חביב,0
ענבר שוורץ,0
עודד בלוי,0
טוהר דבורקין,0
אלנתן שושן,0
דניאל ישראל,0
צור אטיאס,0
ישראל שגיב,0
צחי אלבו,0
אריה לייב הורוויץ,0
חיים מאיר ערפס,0
אמיתי עדי,0
הערשי וייס,0
דוד שפירא,0
ליעד ווליצקי,0
שמעון רז,0
רוי זהבי,0
צוק יהודה,0
ויקטור עמית,0
ארי ברמן,0
ליאו גרניט,0
יותם קדוש,0
סער ורד,0
אלעזר אסתרזון,0
יעקב הערבליך,0
פלג פיגה,0
מנשה פארן,0
רועי שובל,0
ליעם קוטאי,0
יוני חבין,0
מנחם גמליאל,0
שרולי שטרייכר,0
טומי עמרני,0
יצחק מאיר הלפגוט,0
הערשי רוזנבאום,0
צחי והבה,0
אלדד סלע,0
עילי אסולין,0
פאר גימפל,0
ליאו אפל,0
זוהר לימואי,0
יוסף כהן,0
שמילי לייפר,0
נדב שגב,0
מיכל גרינברג,0
חיים ישעי' וייל,0
אליקים טריסטר,0
אהרן שם טוב,0
מרדכי רוט,0
ארז דלג'ו,0
טומי גולדשמיט,0
חנניה ביגון,0
עמי בית-און,0
דני פלגון,0
אברומי וינגראי,0
דני חאיק,0
שלו אידלמן,0
גלעד אשכנזי,0
מורן חומסקי,0
יוגב להב,0
טל חנוך,0
אמרי נוי,0
סאם ספיר,0
משה ברנס,0
מנדי דאטש,0
אלי דוד,0
מקהלת אור חדש,0
יאיר קרוואני,0
זכריה צפריר,0
מעוז סורוצקי,0
אליעד אברמוב,0
רוני עוזרי,0
רואי לייבמן,0
האחים דסקל,0
אורן בוטבול,0
ג'וש וולמרק,0
סעדה צובירי,0
צוף יהוד,0
גבע אשר,0
דביר קמינר,0
רחמים ברי,0
ארז עמר,0
נועם טל,0
אתי באבאיאן,0
רום שקלים,0
מנחם אליש,0
אליהו חזן,0
אודי שינברגר,0
עמי ענבר,0
טל ירון,0
שייע גרוס,0
עזריאל בלום,0
דקל אימרה,0
יוסי לוי,0
סמי אלמגריבי,0
ניצן ורבין,0
דן סוסן,0
עמוס ספיר,0
רגב גברילוב,0
רעי שטרן,0
אביחי יגור,0
יהושע סקורי,0
יהונתן טל,0
חן זמיר,0
מאטי אילאוויטש,0
בניה אדוני,0
ינון שטרן,0
אלדד דשתי,0
יקותיאל רוזנברג,0
ליאב ארביב,0
שמעון טובול,0
מיכאל פרץ,0
אבנר הלל,0
חיים רביבו,0
אוריאל וקנין,0
גור ימליאנוב,0
עדי דוידיאן,0
בארי בלס,0
לירן קליין,0
חן וייס,0
ניסן שלזינגר,0
יונתן רזאל,0
ציון דורסמן,0
מקהלת צלילי אהבה,0
גלאור קירשנבאום,0
מור חורי,0
משולם גרינברגר,0
שמעון קליין,0
פנחס הלוי,0
חיים קריגר,0
יונה ליפשיץ,0
כלב משען,0
יהל גויכמן,0
אמיר ימין,0
ריו מעלם,0
מנשה מלול,0
רנה שמעי,0
אליאב אדרי,0
עוזיאל קורן,0
שביט גוטליב,0
אלישי ביו,0
שמעון בר יוחאי שער,0
מידן אוחיון,0
ניר כלפא,0
ליבי גרבי,0
עז יוסף,0
גדעון גרייף,0
סהר שכאני,0
שבתאי גמליאל,0
רום אוסובסקי,0
ציון וסילייב,0
אהרן ויין,0
מאיר אביב,0
דוד מושקוביץ,0
רון צימרמן,0
חנניה אריה,0
בני סעדון,0
שרה שטרן,0
חגי שירמן,0
יידל דוידוביץ,0
יונתן דרור,0
ישעיה מנדלוביץ,0
יוני אליאב,0
יהושע ליבוביץ',0
לוי חזן,0
מוישי וייס,0
נתנאל בר יוחאי,0
אבי טולדנו,0
דולב לבנברג,0
עודד ורבין,0
אופיר סלומון,0
דודי קאליש,0
מימון גולדשטיין,0
מאיר רוזנברג,0
איציק יוסטר,0
רפי שטרנברג,0
רפאל סקורי,0
נבות דוניצה,0
ידידיה רחמנוב,0
אחיעד הופרט,0
דוד צוברי,0
מירי אלוני,0
דניאל גוטמן,0
דוד גרוס,0
רני עזרה,0
ארד פייבל,0
אבירם שאשא,0
הילל שיר,0
ספי דיין,0
שמילי לייפער,0
אשחר קופשיץ,0
אברומי פרייליך,0
בני אלבז,0
אלעד גפרי,0
אביהו ברוקס,0
אלחנן נוימן,0
גולן אוזן,0
תולי לעזער,0
איתמר מושייב,0
דן עובד,0
בועז שטיינמן,0
בן כחלון,0
שחר סאול,0
עומר אדם,0
אשל חיימוביץ,0
יוגב רדה,0
דותן שריג,0
ריי דרורי,0
מאור פיטוסי,0
ארי בולזנשטיין,0
ברוך רוזנטל,0
שרולי גרין,0
דודו פישר,0
קדם מימון,0
חי סבאג,0
נתן מרדכי הרשטיק,0
רם אפשטיין,0
שיר טוונה,0
אלחנן אברהם,0
שני נאמני,0
אראל חוזה,0
מתיסיהו,0
רן ברבי,0
בניה צמח,0
אליהו מויאל,0
נחמיה מרום,0
אוהד מושקוביץ,0
אורן ארנון,0
מאיר סלוק,0
אושן שייקביץ',0
בני קטן,0
מקהלת 'נשמה',0
אלייצור,0
נחשון אבורמד,0
נחמן לייפר,0
אלי לעוין,0
עוזיאל זליכה,0
אראל חיים,0
חושן יששכר,0
אדר משעלי,0
אורין יפלח,0
תומר בירן,0
צחי דנילוב,0
אהרן פרוכטר,0
יוחנן מושקוביץ,0
אביעד ציון,0
אלרואי שגיב,0
ברוך נפתל,0
רועי יצחק,0
מישל זיגי,0
ישראל ראנד,0
ישראליק בש,0
שרולי פלדמן,0
בן ציון ברכר,0
נוף שוורץ,0
יענקי עקשטיין,0
אסתר גונן,0
אלי ווייס,0
עקיבא גרומן,0
אלי דן,0
יהורם גאון,0
ישי לב-ארי,0
סול בלה,0
ארז איברגימוב,0
יריב רבי,0
שאול סולמי,0
אסיף לבייב,0
אהרן מיכאל,0
יורם ברדה,0
אביאל בלוי,0
פורת פישר,0
ינון סטפנסקי,0
רפאל שילוני,0
מייקל טובול,0
נתן גורן,0
ישעיה חסיד,0
שניאור אדרי,0
צרויה להב,0
יגיל גוזלן,0
חיים ברקוביץ,0
יוסף ברגר,0
בנימין שוורץ,0
אריאל חברוני,0
אורי סעייד,0
סנדרה ג'ונסון,0
דוד שטרן,0
רן לירון,0
חנניה אוחיון,0
רמי איבנבאום,0
אליקים חדד,0
אלעזר גלברד,0
דוד אולמן,0
יונתן יהושע,0
עוזי בודנר,0
ארי הרמן,0
לוקה ייטב,0
אביתר סאלם,0
ישראל שאר,0
לירז קרמר,0
ביני לנדאו,0
אריה ברונר,0
יונתן אלקובי,0
אלחי ירושלמי,0
משה דוויק,0
מיכאל לוי,0
מידן אלבז,0
ארבל שיין,0
אריה לייב שוורץ,0
לני הנדלר,0
גקי אלקים,0
חיים מאיר פליגמן,0
ברק אלמגור,0
אילן צברי,0
יהלי אופן,0
ברי יהודה,0
אנטון שיפר,0
יהושע בן-ארי,0
אורי ורובל,0
סתיו חזן,0
ישיבה בויס,0
מיאל רותם,0
אריאל בנדור,0
הוד אברגל,0
ישראל חיים רייזמאן,0
חיים ג'רבי,0
אלירן כהנא,0
רפי מימון,0
יוסף חוריש,0
מיכה אביב,0
מיכאל בן דוד,0
אלרואי נסיר,0
נתנאל שבת,0
שמילי שטיינברג,0
אחיקם ישי,0
תובל חליוה,0
זוהר זבדי,0
נתן אוחיון,0
פלג ארלנגר,0
סלים קרן,0
הילל להב,0
יריב הרוש,0
איתמר אייש,0
נחמיה שמעוני,0
הערשי בלייך,0
אלחנן לוינגר,0
יאן דורון,0
עובדיה שלום,0
רז בלילתי,0
עופר שועלי,0
יששכר שמואל בוקשפן,0
שניאור חמיאס,0
דוד ניר,0
בנימין קטן,0
ניל בוירסקי,0
ברק כוהניאן,0
מקהלת נוער,0
משה סובול,0
משולם וינגרטן,0
גלעד איזגייב,0
עידן פורטל,0
משה קאליש,0
ריבי שוובל,0
מתנאל שורץ,0
אהרון עזריה,0
אלעזר אבוחצירא,0
אדיר אייזנשטין,0
מיקי גבריאלוב,0
מישאל גולה,0
לואי דנטו,0
יוסי ג'ייקובס,0
נתנאל בק,0
יהוידע הופמן,0
הילל מליק,0
אלמוג פרז,0
ליאור מיארה,0
ניסן ואזנה,0
אליהו זיסו,0
שמשון כדורי,0
חגי ברון,0
קן ברג'ס,0
אריאל קורנבלום,0
עמיתאי ברזילי,0
מכלוף יעקובוביץ',0
ישעיהו פרס,0
איציק ויינגרטן,0
אברימי גוטסמן,0
שלומי דקס,0
אליאל לאטי,0
מקס ירחי,0
